"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","Labor force participation rate for ages 15-24, total (%) (national estimate)","SL.TLF.ACTI.1524.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7999992370605","","","54.6699981689453","52.5299987792969","50.8699989318848","50.4199981689453","47.0699996948242","43.2200012207031","40.5400009155273","45.1699981689453","43.6399993896484","40.8400001525879","40.5099983215332","39.1699981689453","39.3699989318848","39.2000007629395","38.8899993896484","39.4099998474121","41.8400001525879","42.0999984741211","41.2299995422363","41.3899993896484","39.5800018310547","39.8699989318848","38.7900009155273","37.9199981689453","37.6699981689453","35.3699989318848","34.1300010681152","33.1100006103516","",
"Russian Federation","RUS","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9599990844727","38.9000015258789","38.1500015258789","35.9900016784668","34.0800018310547","32.5499992370605","30.0100002288818","29.1299991607666","29","29.2399997711182","30.1800003051758","30.1700000762939","30.2299995422363","29.7299995422363","29.2600002288818","28.9099998474121","29.1900005340576","28.6700000762939","27.5","27.7600002288818","27.4500007629395","27.8099994659424","27.7900009155273","27.6000003814697","27.2800006866455","27.0200004577637","26.9699993133545","26.8099994659424","26.7900009155273","",
"Russian Federation","RUS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7599983215332","62.4700012207031","60.2599983215332","56.9900016784668","55.6199989318848","54.5099983215332","51.9500007629395","50.310001373291","53.1800003051758","54.7000007629395","54.5200004577637","55.689998626709","55.1800003051758","55.810001373291","56.560001373291","56.8499984741211","58.2799987792969","58.5699996948242","57.2900009155273","57.8400001525879","58.5900001525879","59.2900009155273","59.1699981689453","59.3899993896484","59.1399993896484","59.2799987792969","59.0800018310547","59.2299995422363","58.6599998474121","57.6199989318848",
"Russian Federation","RUS","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.75","48.939998626709","46.810001373291","44.9599990844727","41.3699989318848","35.5200004577637","31.8500003814697","38.3600006103516","38.2000007629395","37.2000007629395","37.6199989318848","35.5","36.1500015258789","36.3699989318848","35.5400009155273","36.5499992370605","40.060001373291","37.5","37.939998626709","38.7999992370605","37.5","38.2099990844727","37.2700004577637","35.439998626709","35.2400016784668","33.0499992370605","31.4500007629395","31.0900001525879","",
"Russian Federation","RUS","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5","","","30.2","26","31.6","43.4","37.9","31.1","26.2","24.7","21.8","18.5","15.3","11.2","7.3","7","5.6","4.7","4.3","3.8","3.6","4.1","4.1","3.8","3.7","","",
"Russian Federation","RUS","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","","","1.6","2.4","2.4","2.4","2.5","2.6","2.6","2.4","2.3","2.3","2.3","2.3","2.4","2.6","2.5","2.6","2.5","2.6","2.6","2.8","2.8","2.9","2.9","","",
"Russian Federation","RUS","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.97662783","3.03992677","3.21583962","2.99701405","2.79469705","2.91470003","2.93939281","2.94330072","3.06790733","3.49945569","3.04813218","3.00099611","3.14766097","3.16881752","3.20068455","3.10950065","2.99854517","3.05075455","3.16065264","","",
"Russian Federation","RUS","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP2.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","","","18","","","","",
"Russian Federation","RUS","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2","99.2","99.2","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.2","99.3","99.3","99.4","99.3","99.4","99.5","99.6","99.6","99.7","99.7","98.7","99.7","99.7","99.7","","","","","","",
"Russian Federation","RUS","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9","29.2","28.5","27.9","27.3","26.8","26.3","25.9","25.5","25.1","24.8","24.5","24.2","24","23.8","23.7","23.5","23.3","23.1","23","22.9","22.9","23","23.1","23.3","23.6","24","","","","",
"Russian Federation","RUS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8790221399254","84.8790221399254","85.3627755130597","85.846528886194","86.3302822593283","86.8140356324626","87.2977890055969","87.7815423787313","88.2652957518657","88.749049125","89.2328024981343","89.7165558712686","90.200309244403","90.6840626175373","91.1678159906716","91.6515693638059","92.1353227369402","92.6190761100745","","","",
"Russian Federation","RUS","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1349770178675","","","","","","","","","","86.3387714394784","","","","","87.6423258537981","","","","89.3053298873847","",
"Russian Federation","RUS","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88","","","","","7.97","","","","","6.96","","","","","5.12","","","4.58","","",
"Russian Federation","RUS","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1142","17.318","17.02082","18.46549","18.30417","21.05642","21.89651","","23.11347","","","","21.15174","21.89587","","21.14236","21.60867","","","","",
"Russian Federation","RUS","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4449596405029","","","","","","","","","","","","","50.510799407959","","","","","","","","57.8926010131836","","","","","","","","","","",
"Russian Federation","RUS","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1306099","1284226","1250773","1183126","1135634","","","1045810","","","","","","","","",
"Russian Federation","RUS","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.69424","93.07093","","","90.67886","","","",
"Russian Federation","RUS","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4104080200195","","","","","","","","83.9346237182617","","","","","","","","","","",
"Russian Federation","RUS","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227868","487307","","","","","","","","","","","392796","338135","114211","44971","","21682","24643","22969","149626","80703","36857","8523","10839","","",
"Russian Federation","RUS","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","102.81120300293","","","","","105.200523376465","","","107.88011932373","107.888832092285","110.248641967773","110.488998413086","109.669563293457","107.285346984863","107.521690368652","","","","102.383087158203","102.342323303223","105.597679138184","113.568176269531","121.009101867676","","95.3206634521484","95.3046417236328","95.8184509277344","97.7660980224609","99.6050262451172","","101.393783569336","101.332336425781","100.047927856445","98.0293197631836","99.4730529785156","100.120292663574","102.335296630859","104.092010498047","","",
"Russian Federation","RUS","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8602676391602","","63.9997901916504","","","","","","","","","","","","","","76.1349411010742","76.0430297851563","","74.6937484741211","76.126579284668","78.9735565185547","82.6670074462891","85.7226104736328","88.0979919433594","87.7059326171875","87.2468566894531","","",
"Russian Federation","RUS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7494583129883","","","","","","","","","","","","","99.7712783813477","","","","","","","","99.7580184936523","","","","","","","","99.7490921020508","","",
"Russian Federation","RUS","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59943789478107","11.2929331390628","12.6721442359115","13.4136591175518","","","",
